Individual Race Samples,Date,Race Event Name,Race Number,Horse Name,Jockey,Last Raced,Weight,Start Position,Finish Position,Odds,LIFE%WIN,AVESPRAT,W/RACE,LSPEDRAT,JOCK%WIN0,JOCK#WIN0,JIMISTDATA,NEWDIST,timeSinceLastRace,Age Of Horse,finishingPostioninLastRace,Finish position 2,numerical finishing position,weightCarriedInPastRace,Binary Odds,Weight2,odds2,AVESPRAT2,W/Race2,LSPEDRAT 2,Timesince,JOCK#RACE,JOCK#WIN,JOCK%WIN,JOCK#TOP3TOTAL,JOCK#TOP3%,JOCK#RACEL2,JOCK#WINL2,JOCK%WINL2,JOCK#TOP3TL2,JOCK%TOP3L2
,4/1/2023,Laurel Park,45,Holy Delite,Jaimer Rodriguez,3/12/2023,126,1,0,1.2,0.1667,68,"$42,881.00 ",73,,,,,20,4, 1/7,1,0.14,126,0,0.126,0.73,0.68,$0.04 ,0.73,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,45,Sapphire Beauty,Justin Lewis,3/11/2023,115,3,0,26.8,0.0909,45.25,"$54,150.00 ",8,,,,,21,4,7-Jul,7,1,126,0,0.115,0.08,0.4525,$0.05 ,0.08,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,45,Misty Mauve,Carol Cedeno,2/10/2023,126,7,0,4.3,0.2,49.75,"$96,740.00 ",62,,,,,50,4,7-Jul,7,1,123,0,0.126,0.62,0.4975,$0.10 ,0.62,0.5,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,45,Hearditall,Yomar Ortiz,2/5/2023,113,1,0,71.9,0.1667,9.5,"$2,015.00 ",0,,,,,55,3,6-Jun,6,1,111,0,0.113,0,0.095,$0.00 ,0,0.55,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Miner's Gem,Jorge Harnandez,3/5/2023,123,1,0,16.2,0.3333,60.25,"$28,160.00 ",51,,,,,27,5, 6/7,6,0.86,116,1,0.123,0.51,0.6025,$0.03 ,0.51,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Lady Jean,Jaime Rodriguez,3/5/2023,126,4,0,2.3,0.1053,70,"$44,800.00 ",66,,,,,27,6, 1/7,1,0.14,114,0,0.126,0.66,0.7,$0.04 ,0.66,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Backstreet Affair,Axel Concepcion,3/18/2023,119,5,0,4.2,0.2308,61,"$43,806.00 ",63,,,,,14,4, 1/7,1,0.14,117,0,0.119,0.63,0.61,$0.04 ,0.63,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Shackleford County,Yomar Ortiz,3/18/2023,126,2,0,1.1,0.4286,74.5,"$40,700.00 ",80,,,,,14,8, 1/6,1,0.17,123,0,0.126,0.8,0.745,$0.04 ,0.8,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Folly ,Kevin Gomez,3/17/2023,123,3,0,17.2,0,45,"$7,860.00 ",70,,,,,15,7, 2/7,2,0.29,123,0,0.123,0.7,0.45,$0.01 ,0.7,0.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,46,Kashan,Jeriron Barbosa,1/20/2023,118,6,0,6,0.1429,70.25,"$18,560.00 ",62,,,,,71,6,9-Jun,6,0.67,123,0,0.118,0.62,0.7025,$0.02 ,0.62,0.71,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Golden Gulley,Axel Concepcion,12/16/2022,116,3,0,11,0.375,88.75,"$24,450.00 ",81,,,,,106,5, 5/7,5,0.71,121,1,0.116,0.81,0.8875,$0.02 ,0.81,1.06,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Rustys Gfivefifty,Angel Cruz,3/12/2023,126,5,0,2.2,0.2632,87.25,"$76,319.00 ",91,,,,,20,4, 1/8,1,0.13,126,0,0.126,0.91,0.8725,$0.08 ,0.91,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Semper Fi,Jaimer Rodriguez,3/17/2023,126,3,0,2.1,0.3,81.5,"$57,100.00 ",93,,,,,15,6, 1/6,1,0.17,123,0,0.126,0.93,0.815,$0.06 ,0.93,0.15,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Guillaume,Horacio Karamanos,2/4/2023,123,2,0,4.4,0.25,87.5,"$5,800.00 ",77,,,,,56,5,10-May,5,0.5,126,0,0.123,0.77,0.875,$0.01 ,0.77,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Midnight Act ,Jeiron Barbosa,3/22/2023,118,4,0,13.4,0.0667,78.5,"$51,109.00 ",83,,,,,10,7,9-Mar,3,0.33,120,0,0.118,0.83,0.785,$0.05 ,0.83,0.1,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Dolice Vita,Jean Alvelo,3/12/2023,123,7,0,4.7,0.375,84.25,"$40,039.00 ",90,,,,,20,4, 3/8,3,0.38,126,0,0.123,0.9,0.8425,$0.04 ,0.9,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,47,Maximus Midani,Forest Boyce,3/10/2023,123,6,0,10.4,0.3333,81.75,"$8,120.00 ",70,,,,,22,6, 5/7,5,0.71,123,0,0.123,0.7,0.8175,$0.01 ,0.7,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,Mrs. Del,Jeiron Barbosa,3/12/2023,121,3,0,3.9,0.0909,55.5,"$26,580.00 ",63,,,,,20,7, 1/6,1,0.17,123,1,0.121,0.63,0.555,$0.03 ,0.63,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,Dulce Kiara,Horacio Karamanos,3/12/2023,123,2,0,2,0.1176,69.5,"$113,760.00 ",72,,,,,20,5, 2/7,2,0.29,123,0,0.123,0.72,0.695,$0.11 ,0.72,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,Flava's Dream,Carlos Lopez,3/12/2023,123,6,0,20.4,0.1053,62.75,"$5,065.00 ",55,,,,,20,5, 4/7,4,0.57,123,0,0.123,0.55,0.6275,$0.01 ,0.55,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,My Juba,Jaime Rodriguez,3/12/2023,126,1,0,1.1,0.2857,62.5,"$32,756.00 ",76,,,,,20,4, 1/7,1,0.14,123,0,0.126,0.76,0.625,$0.03 ,0.76,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,Ms. Malevolence,Axel Concepcion,3/12/2023,116,4,0,13.2,0.1667,57.75,"$33,701.00 ",62,,,,,20,6,6-Feb,2,0.33,123,0,0.116,0.62,0.5775,$0.03 ,0.62,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,48,Fortes,Luis Rivera Jr,3/23/2023,119,5,0,9.8,0.125,56,"$25,709.00 ",71,,,,,9,5, 1/8,1,0.13,124,0,0.119,0.71,0.56,$0.03 ,0.71,0.09,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Acadian Girl,Jevian Toledo,3/11/2023,123,1,0,1.7,0.5455,76,"$52,724.00 ",80,,,,,21,5, 4/5,4,0.8,123,1,0.123,0.8,0.76,$0.05 ,0.8,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Freccia d'Argento,Jean Alvelo,3/10/2023,123,2,0,2.3,0.2,56.5,"$34,635.00 ",71,,,,,22,4, 4/7,4,0.57,123,0,0.123,0.71,0.565,$0.03 ,0.71,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Dotada,Angel Cruz,3/10/2023,126,5,0,3.9,0.1818,68,"$46,855.00 ",71,,,,,22,4, 5/7,5,0.71,126,0,0.126,0.71,0.68,$0.05 ,0.71,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Anna Rocks,Martina Rojas,2/22/2023,109,3,0,14.8,0.2222,69.5,"$17,360.00 ",68,,,,,38,5,8-Jun,6,0.75,121,0,0.109,0.68,0.695,$0.02 ,0.68,0.38,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Startwithabang,Jaime Rodriguez,3/18/2023,123,6,0,3.4,0.1304,69.25,"$17,600.00 ",79,,,,,14,5, 3/7,3,0.43,123,0,0.123,0.79,0.6925,$0.02 ,0.79,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Laurel Park,49,Ice Cube Baby,Jeiron Barbosa,3/12/2023,109,4,0,14,0.0909,57.75,"$60,580.00 ",64,,,,,20,3, 2/7,2,0.29,112,0,0.109,0.64,0.5775,$0.06 ,0.64,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Run Auntie T Run,Henry Lopez,3/12/2023,123,1,0,7.8,0,43.5,"$12,730.00 ",41,,,,,20,4,6-Jun,6,1,123,1,0.123,0.41,0.435,$0.01 ,0.41,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,AM Yisrael Chai,Elfrain Hemandez,3/11/2023,123,3,0,4.3,0.1111,51,"$6,020.00 ",43,,,,,21,4, 2/5,2,0.4,125,0,0.123,0.43,0.51,$0.01 ,0.43,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Cousin Niecey,Edgar Payeras,3/5/2023,123,4,0,6.2,0.0909,60,"$4,895.00 ",61,,,,,27,4,10-Aug,8,0.8,123,0,0.123,0.61,0.6,$0.00 ,0.61,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Wetherly ,Francisco Orduna-Rojas,3/6/2023,123,6,0,12.9,0.0667,53.25,"$2,500.00 ",54,,,,,26,4, 1/7,1,0.14,123,0,0.123,0.54,0.5325,$0.00 ,0.54,0.26,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Liberty Liberty,Erick Garcia,3/11/2023,123,5,0,6.3,0.1,53,"$14,510.00 ",42,,,,,21,6, 3/5,3,0.6,124,0,0.123,0.42,0.53,$0.01 ,0.42,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Sheila's Charlie,Cesar Ortega,3/25/2023,123,1,0,0.9,0,59,"$1,650.00 ",63,,,,,7,5,8-Jun,6,0.75,123,0,0.123,0.63,0.59,$0.00 ,0.63,0.07,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,Mighty Boisterous,Juan Sanchez,3/11/2023,125,7,0,22.3,0.0667,50.25,"$3,750.00 ",37,,,,,21,5,5-May,5,1,116,0,0.125,0.37,0.5025,$0.00 ,0.37,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,50,My Bella Chick,Adrian Castellanos,2/19/2023,123,8,0,42.7,0,42,"$1,600.00 ",46,,,,,41,6,6-Jun,6,1,123,0,0.123,0.46,0.42,$0.00 ,0.46,0.41,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Superman Shaq,Ricardo Ramirez,2/18/2023,126,1,0,3.9,0.1667,75,"$20,850.00 ",72,,,,,42,5, 2/5,2,0.4,126,1,0.126,0.72,0.75,$0.02 ,0.72,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Sauls Call,Cerapio Figueroa,3/11/2023,126,2,0,0.8,1,23.25,"$15,580.00 ",93,,,,,21,4, 1/8,1,0.13,126,0,0.126,0.93,0.2325,$0.02 ,0.93,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Darnquick,Efrain Hernandez,3/19/2023,126,5,0,5.3,0.3333,60,"$26,891.00 ",83,,,,,13,6,6-Mar,3,0.5,126,0,0.126,0.83,0.6,$0.03 ,0.83,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Good N Thirsty,Armando Aguilar,8/12/2022,124,6,0,5.3,0,68.75,"$2,425.00 ",72,,,,,232,3, 3/8,3,0.38,120,0,0.124,0.72,0.6875,$0.00 ,0.72,2.32,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Lucky RyaN Seven,Diego Herrera ,3/12/2023,126,4,0,8.8,0,69.25,"$16,160.00 ",84,,,,,20,6, 3/5,3,0.6,126,0,0.126,0.84,0.6925,$0.02 ,0.84,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,51,Hot Pursuit,Juan Sanchez,3/19/2023,126,3,0,23.1,0.1429,70.5,"$4,320.00 ",58,,,,,13,5,5-May,5,1,126,0,0.126,0.58,0.705,$0.00 ,0.58,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Naughty Child,Cesar Franco,3/11/2023,126,3,0,37.2,0.3333,40,"$19,525.00 ",40,,,,,21,6,6-Jun,6,1,126,1,0.126,0.4,0.4,$0.02 ,0.4,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Clubhouse Cat,Franscisco Orduna-Rojas,3/11/2023,126,5,0,4.6,0.1667,64.25,"$23,030.00 ",72,,,,,21,4, 5/7,5,0.71,126,0,0.126,0.72,0.6425,$0.02 ,0.72,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Quick Intro,Edgar Payeras,3/9/2023,126,2,0,0.7,0.0667,78.75,"$10,337.00 ",73,,,,,23,5,8-Jun,6,0.75,115,0,0.126,0.73,0.7875,$0.01 ,0.73,0.23,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Helicopter Pilot,Diego Herrera,3/19/2023,126,1,0,7.3,0.0476,69.5,"$25,625.00 ",65,,,,,13,5,5-May,5,1,126,0,0.126,0.65,0.695,$0.03 ,0.65,0.13,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Missing Maurice,Cesar Ortega,3/11/2023,126,6,0,13.8,0.3333,45.75,"$14,290.00 ",70,,,,,21,4,6-Apr,4,0.67,126,0,0.126,0.7,0.4575,$0.01 ,0.7,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,52,Water's for Fightn,Erick Garcia,3/12/2023,126,4,0,3.1,0.5,27,$300.00 ,50,,,,,20,6,7-Jul,7,1,124,0,0.126,0.5,0.27,$0.00 ,0.5,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Jessica Cruz,Rodrigo Aceves,3/4/2023,126,1,0,27.1,0.3333,73,"$25,005.00 ",76,,,,,28,3, 4/7,4,0.57,127,1,0.126,0.76,0.73,$0.03 ,0.76,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Chicks First Flash,Armando Cervantes,2/18/2023,126,3,0,1.4,0.4444,83.25,"$54,944.00 ",80,,,,,42,3,10-Aug,8,0.8,126,0,0.126,0.8,0.8325,$0.05 ,0.8,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Normandy,Jose Nicasio,2/18/2023,126,2,0,3.4,0.5,79.5,"$31,676.00 ",88,,,,,42,3,10-Mar,3,0.3,126,0,0.126,0.88,0.795,$0.03 ,0.88,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Hay Shaker,Oscar Peinado,2/18/2023,126,8,0,6.6,0.3333,83.5,"$10,701.00 ",84,,,,,42,3,10-Jun,6,0.6,126,0,0.126,0.84,0.835,$0.01 ,0.84,0.42,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Forever Dynasty,Irving Lara,3/11/2023,126,5,0,8,0.3333,77,"$22,600.00 ",82,,,,,21,3, 1/6,1,0.17,126,0,0.126,0.82,0.77,$0.02 ,0.82,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Ima Sixy Man,Adrian Loza,12/11/2022,127,7,0,31.7,0.25,67.5,"$20,060.00 ",65,,,,,111,3, 7/9,7,0.78,128,0,0.127,0.65,0.675,$0.02 ,0.65,1.11,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Henry D,Henry Lopez,12/31/2022,126,6,0,17.7,0.2222,76,"$10,817.00 ",86,,,,,91,3, 1/9,1,0.11,126,0,0.126,0.86,0.76,$0.01 ,0.86,0.91,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Dangerous Fella,Victor Salazar,3/5/2023,126,4,0,6,0.125,73.75,"$22,910.00 ",73,,,,,27,3, 3/7,3,0.43,126,0,0.126,0.73,0.7375,$0.02 ,0.73,0.27,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Los Alamitos,53,Marcelo,Cruz Mendez,3/12/2023,126,9,0,11.2,0.375,76.25,"$13,650.00 ",80,,,,,20,3, 1/6,1,0.17,126,0,0.126,0.8,0.7625,$0.01 ,0.8,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,D Cosmic Cartel,Eleazar Hernandez,3/10/2023,128,3,0,5.1,0.2,79.25,"$15,100.00 ",72,,,,,22,5,8-Jun,6,0.75,128,1,0.128,0.72,0.7925,$0.02 ,0.72,0.22,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Bye Corona,Juan Farcia Jr,2/4/2023,128,2,0,1.4,0.25,88.25,"$9,480.00 ",90,,,,,56,4, 2/5,2,0.4,128,0,0.128,0.9,0.8825,$0.01 ,0.9,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Ec Abella,Leonardo Rodriguez,9/6/2022,128,1,0,26,0,80.5,"$8,150.00 ",91,,,,,207,7,6-Apr,4,0.67,126,0,0.128,0.91,0.805,$0.01 ,0.91,2.07,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,One Dashing Dove,Jose Rodriguez,3/11/2023,126,4,0,11.6,0.2,79.5,"$24,920.00 ",84,,,,,21,3, 2/9,2,0.22,126,0,0.126,0.84,0.795,$0.02 ,0.84,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Brookes Brioni,Amulfo Gutierrez,2/24/2023,128,5,0,39.7,0,70,"$3,664.00 ",63,,,,,36,4, 3/5,3,0.6,128,0,0.128,0.63,0.7,$0.00 ,0.63,0.36,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Dynotron,Rolando Cabrera,12/9/2021,128,6,0,22.6,0,77.75,"$14,040.00 ",80,,,,,478,5, 3/8,3,0.38,124,0,0.128,0.8,0.7775,$0.01 ,0.8,4.78,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Rdd Empire Builder,Arturo Alvarez,2/4/2023,128,7,0,1.7,0.3333,90.25,"$9,600.00 ",98,,,,,56,6, 1/5,1,0.2,128,0,0.128,0.98,0.9025,$0.01 ,0.98,0.56,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,54,Cb Pinkmoonin,Ubaldo Luna,2/9/2023,126,8,0,10.7,0.2,73.75,"$7,950.00 ",74,,,,,51,3, 1/4,1,0.25,126,0,0.126,0.74,0.7375,$0.01 ,0.74,0.51,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Wild Train Fortune,Benito Baca,3/11/2023,126,7,0,31.8,0.25,78,"$64,423.00 ",74,,,,,21,3,10-Jun,6,0.6,126,1,0.126,0.74,0.78,$0.06 ,0.74,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Todalu My Darlin,Eleazar Hernandez,3/11/2023,126,2,0,2.3,0.3,81,"$24,790.00 ",88,,,,,21,3, 1/9,1,0.11,126,0,0.126,0.88,0.81,$0.02 ,0.88,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Party Tyme,Everardo Rodeiguez,3/11/2023,126,5,0,4.5,0.5,75.5,"$11,671.00 ",82,,,,,21,3, 2/9,2,0.22,126,0,0.126,0.82,0.755,$0.01 ,0.82,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Jeg Fascination,Luis Vivanco,3/11/2023,126,1,0,5.3,0.3333,79.25,"$14,431.00 ",77,,,,,21,3, 1/9,1,0.11,126,0,0.126,0.77,0.7925,$0.01 ,0.77,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,African Queen,J. Ramirez,3/11/2023,126,6,0,27.9,0.1667,70.25,"$14,343.00 ",77,,,,,21,3, 4/9,4,0.44,126,0,0.126,0.77,0.7025,$0.01 ,0.77,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Jes Winnin Cartel,ArturoAlvarez,3/11/2023,126,8,0,3.3,0.4286,83.25,"$15,476.00 ",80,,,,,21,3,9-Mar,3,0.33,126,0,0.126,0.8,0.8325,$0.02 ,0.8,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Kool Kue Baby Blue,Rene Hernandez,3/11/2023,126,3,0,17.1,0.1111,77.5,"$7,348.00 ",74,,,,,21,3,10-Apr,4,0.4,126,0,0.126,0.74,0.775,$0.01 ,0.74,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Ttt Lil Blackstreak,Leonardo odriguez,3/11/2023,126,9,0,25.1,0.3333,72,"$9,541.00 ",79,,,,,21,3,10-Feb,2,0.2,126,0,0.126,0.79,0.72,$0.01 ,0.79,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Pretty Piloto,Juan Garcia Jr,3/11/2023,126,10,0,7.6,0.5,82.75,"$8,375.00 ",79,,,,,21,3,9-Mar,3,0.33,126,0,0.126,0.79,0.8275,$0.01 ,0.79,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,55,Jess Siete Cartel,Guadalupe Lucio Jr,3/11/2023,126,4,0,13.9,0,70.25,"$14,937.00 ",82,,,,,21,3, 2/9,2,0.22,126,0,0.126,0.82,0.7025,$0.01 ,0.82,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Lady Genevieve,Leonadardo Rodriguez,3/18/2023,128,1,0,6.6,0.2143,65,"$28,270.00 ",71,,,,,14,3, 1/7,1,0.14,126,1,0.128,0.71,0.65,$0.03 ,0.71,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Kw Bella,Arturo Alvarez,3/18/2023,128,4,0,19.1,0,61.5,"$8,105.00 ",62,,,,,14,4, 3/7,3,0.43,128,0,0.128,0.62,0.615,$0.01 ,0.62,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Hunters Swingin Reba,Everardo Rodeiguez,3/18/2023,128,3,0,31.7,0.1111,58.25,"$13,260.00 ",68,,,,,14,5, 3/7,3,0.43,128,0,0.128,0.68,0.5825,$0.01 ,0.68,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Tf Ms Sweet Mallard,Rolando Cabrera,3/18/2023,128,8,0,1.7,0.4,73.25,"$17,607.00 ",65,,,,,14,4, 2/7,2,0.29,128,0,0.128,0.65,0.7325,$0.02 ,0.65,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,First Ladybug Doc,Juan Garcia Jr,3/18/2023,128,2,0,26.4,0,55.75,"$6,777.00 ",59,,,,,14,7, 4/7,4,0.57,128,0,0.128,0.59,0.5575,$0.01 ,0.59,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Five Bar Joy,Ubaldo Luna,3/18/2023,128,7,0,2.3,0.2143,76.25,"$15,990.00 ",80,,,,,14,5, 1/7,1,0.14,128,0,0.128,0.8,0.7625,$0.02 ,0.8,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Daddy Sweet Princess,Amulfo Gutierrez,3/18/2023,128,5,0,23.7,0.0714,51.75,"$4,698.00 ",58,,,,,14,4, 5/7,5,0.71,128,0,0.128,0.58,0.5175,$0.00 ,0.58,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023,Louisiana Downs,56,Fast Lil Streak,Jose Rodriguez,3/18/2023,128,6,0,21.1,0.3077,62,"$7,200.00 ",55,,,,,14,4, 6/7,6,0.86,128,0,0.128,0.55,0.62,$0.01 ,0.55,0.14,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
